描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
那电久寿-吉林协展,SRTX-2C9600L,中小型,165.0,,4500.0,型材,ITS85,118.0,水平,125,后,,YASKAWA,,折回,SS400,110,无,446.0,,230.0,其他,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,,,,
安徽瑞祥-山东五征,SRTX-2C9366L,大型,,,3000.0,,ITS85,,竖直,160,上,,,,联轴器型,铝,,,1470.0,,550.0,,,,,,,,握杆（铝）,,握杆（铝）,,,,,
安徽瑞祥-山东五征,SRTX-C9357L,X,115.0,,4000.0,,ITS85,108.0,水平,160,下,,ABB,,联轴器型,铝,160,,440.0,,110.0,,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,286.0,70.0,286.0,40.0
安徽瑞祥-山东五征,SRTX-C9365,大型,460.0,,3000.0,,ITS85,,竖直,160,上,0.0,ABB,,联轴器型,铝,160,有,1470.0,,650.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,1300.0,275.0,1300.0,375.0
安徽瑞祥_山东五征,SRTX-C9261L,Y,155.0,,4000.0,,ITS85,119.0,竖直,160,上,60.0,ABB,,联轴器型,SS400,160,,546.0,,380.0,,,,,,,,握杆（铝）,,握杆（铝）,270.0,366.0,160.0,396.0,220.0
安徽瑞祥-山东五征W3,SRTX-2C9453L,中小型,,,4000.0,,ITS85,,竖直,160,下,45.0,ABB,,折回,SS400,110,有,560.0,,365.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,396.0,230.0,376.0,135.0
安徽瑞祥-山东五征W3,SRTX-2C9260L,大型,,,3500.0,,ITS85,,竖直,160,上,60.0,ABB,,联轴器型,SS400,160,,640.0,,490.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,466.0,280.0,380.0,210.0
安徽瑞祥-山东五征W3,SRTX-2C9264L,大型,,,4000.0,型材,ITS85,,竖直,160,上,,ABB,,联轴器型,SS400,160,无,810.0,无,450.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,,,,
安徽瑞祥-山东五征W3,SRTX-2C9263L,大型,,,,型材,ITS85,,竖直,160,上,,ABB,,联轴器型,铝,160,无,820.0,无,390.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,,,,
安徽瑞祥-山东五征W3,SRTX-C9577L,X,,,4000.0,,ITS85,,水平,160,下,,ABB,,联轴器型,铝,160,有,440.0,无,110.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,286.0,70.0,286.0,40.0
安徽瑞祥-山东五征W3,SRTX-2C9258L,大型,,,4000.0,,ITS85,,竖直,160,右,,ABB,,联轴器型,SS400,160,,750.0,,340.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,566.0,170.0,566.0,170.0
安徽瑞祥_山东五征,SRTX-2C9267L,中小型,,,3000.0,,ITS85,,水平,160,右,25.0,ABB,2.0,联轴器型,铝,,有,466.0,无,206.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,,,,,
安徽瑞祥-山东五征,SRTX-2C9414L,大型,,,4000.0,,ITS85,,竖直,160,下,15.0,ABB,,联轴器型,SS400,,无,890.0,无,520.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,,736.0,260.0,766.0,260.0
中汽工程-陕西重卡HD项目,SRTX-S2C6756L,X,,,,,RT552,,水平,125,上,,KUKA,,联轴器型,铝,,无,511.0,无,105.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,266.0,55.0,266.0,55.0
一汽模具-一汽轿车一汽红旗H7S改造项目,SRTX-2C6902L,大型,,,3500.0,,ITS85,,竖直,125,前,45.0,YASKAWA,,联轴器型,铝,160,无,590.0,无,,2进2出,,,,,,,,,,400.0,,,,
武汉德恒-五菱工业-重庆五菱工业CN115项目,SRTX-2C7086L,中小型,,,4500.0,,DB6-100R1,,水平,160,右,,KUKA,,中空,铝,,无,430.0,无,260.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
武汉德恒-五菱工业-重庆五菱工业CN115项目,SRTX-2C7085L,中小型,,,4500.0,,DB6-100R1,,水平,160,右,,KUKA,,中空,铝,,无,550.0,无,,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
武汉德恒-五菱工业-重庆五菱工业CN115项目,SRTX-2C7151L,大型,,,,,DB6-100R1,,竖直,160,右,,KUKA,,中空,铝,,无,630.0,无,,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,,,,
武汉德恒-五菱工业-重庆五菱工业CN115项目,SRTX-2C7089L,中小型,,,4500.0,,DB6-100R1,,水平,160,右,,KUKA,,中空,铝,,无,490.0,无,235.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
长城汽车-徐水H2复制项目(自动化部分),SRTX-2C3656L,大型,,,4000.0,,ITS85,,竖直,200,上,,KUKA,,折回,SS400,160,,750.0,,330.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,400.0,566.0,140.0,566.0,190.0
广州藤研(欧瑞特)-广汽丰田015B-CF工位,SRTX-S2C4657L,大型,,,3920.0,,ITS85,,竖直,125,下,,YASKAWA,,中空,铝,160,,720.0,,360.0,3进3出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,400.0,566.0,150.0,566.0,210.0
广州腾研(欧瑞特)-广汽丰田015B WH INN工位,SRTX-S2C3443AL,中小型,,,3920.0,,ITS85,,水平,125,下,45.0,YASKAWA,,中空,SS400,160,,670.0,,465.0,3进3出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,471.0,200.0,496.0,265.0
重庆海众五菱CN211左右后大梁工作站,SRTX-2C4914,中小型,190.0,,4500.0,,ITS85,,竖直,160,右,,KUKA,,中空,铝,,无,520.0,无,192.0,1进1出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,,,,
广州明珞-华晨M82X,SRTX-2C4806L,大型,,,5000.0,,ITS85,,竖直,125,下,,,,联轴器型,铝,160,,970.0,,470.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,786.0,240.0,786.0,230.0
广州藤研(欧瑞特)-广汽丰田015B-CF工位,SRTX-2C4658L,中小型,,,3920.0,,ITS85,,竖直,92,下,,,,中空,铝,160,,600.0,,360.0,3进3出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,396.0,100.0,446.0,260.0
重庆海众五菱CN211左右后大梁工作站,SRTX-2C4956,中小型,180.0,,4500.0,型材,ITS85,,竖直,125,右,,KUKA,,中空,铝,160,无,465.0,无,260.0,1进1出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,,,,
广州明珞-华晨M82X,SRTX-2C4828L,中小型,,,4000.0,,ITS85,,竖直,125,下,,SEW,,联轴器型,SS400,160,,650.0,,540.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,436.0,145.0,536.0,395.0
安徽巨一-北汽株洲二工厂C40D,SRTX-2C4746L,中小型,,,4500.0,,DB6-100R1,,水平,125,右,30.0,,,中空,SS400,,,485.0,,430.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?60）,200.0,246.0,90.0,371.0,340.0
广州瑞松北斗-广汽乘用车A7M,SRTX-2C4308L,大型,,,5000.0,,ITS85,,竖直,160,上,,,,中空,铝,160,,750.0,,425.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,466.0,145.0,616.0,280.0
南京迈控-长安马自达-J72侧围拼焊项目,SRTX-2C5574,中小型,170.0,,5800.0,,ITS85,,水平,125,下,,FANUC,,中空,SS400,160,无,465.0,无,265.0,1进1出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,,,,
广汽荻原-广州东焊,SRTX-2C3576L,中小型,,,4000.0,,DB6-100R1,,竖直,125,后,,,,中空,铝,160,,455.0,,200.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,80.0,246.0,120.0
广州明珞-北汽银翔H50,SRTX-C4286L,中小型,,,4000.0,,RT552,,水平,160,下,,ABB,,折回,SS400,110,,446.0,,370.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,130.0,346.0,240.0
上海晓奥-吉利杭州湾FE-6,SRTX-2C5137,中小型,220.0,,4000.0,型材,DB6-100R1,,竖直,160,下,,KUKA,,中空,铝,160,无,596.0,无,400.0,1进1出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,,,,
广州藤研(欧瑞特)-广汽丰田015B-CF工位,SRTX-2C4660L,中小型,,,3920.0,,ITS85,,竖直,125,下,2.0,,,中空,铝,160,无,380.0,,270.0,3进3出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,130.0,246.0,140.0
广州藤研(欧瑞特)-广汽丰田015B-CF工位,SRTX-2C4658AL,中小型,,,3920.0,,ITS85,,竖直,125,下,,,,中空,铝,160,,600.0,,360.0,3进3出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,396.0,100.0,446.0,260.0
SRTX-2C3713L,SRTX-2C3713L,大型,225.0,,4500.0,,ITS85,,竖直,125,上,,KUKA,,折回,铝,110,,675.0,,290.0,,,,,,,,,,,400.0,,,,
SRTX-2C3379L,SRTX-2C3379L,中小型,125.0,,2500.0,,ITS85,,水平,160,下,20.0,,,联轴器型,SS400,110,,350.0,,130.0,,,,,,,,,,,200.0,,,,
SRTX-2C3375L,SRTX-2C3375L,中小型,165.0,,2500.0,,ITS85,,水平,160,右,,,,联轴器型,铝,110,,450.0,,110.0,,,,,,,,,,,200.0,204.0,20.0,104.0,90.0
SRTX-2C3528L,SRTX-2C3528L,大型,210.0,,4000.0,,DB6-100R1,,竖直,160,下,,ABB,,折回,铝,160,,656.0,,370.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,220.0,115.0,170.0,255.0
SRTX-2C3456L,SRTX-2C3456L,中小型,160.0,,4000.0,,DB6-100R1,,水平,160,右,,ABB,,折回,SS400,110,,421.0,,245.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,175.0,65.0,130.0,180.0
SRTX-2C3455L,SRTX-2C3455L,中小型,165.0,,5000.0,,DB6-100R1,,水平,160,右,,ABB,,折回,SS400,110,,441.0,,245.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,195.0,65.0,150.0,180.0
SRTX-2C3357L,SRTX-2C3357L,大型,270.0,,4500.0,,ITS85,,竖直,125,上,,YASKAWA,,折回,铝,160,,810.0,,600.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,400.0,174.0,180.0,124.0,420.0
SRTX-2C3387L,SRTX-2C3387L,大型,185.0,,4500.0,,ITS85,,竖直,125,下,,YASKAWA,,折回,铝,160,,556.0,,420.0,,,,,,,,握杆（SBA）,,握杆（铝）,400.0,290.0,79.0,160.0,342.0
SRTX-2C3353L,SRTX-2C3353L,中小型,140.0,,4500.0,,ITS85,,竖直,125,右,,KUKA,,折回,铝,110,,375.0,,215.0,,,,,,,,握杆（SBA）,,握杆（SBA）,200.0,155.0,45.0,155.0,170.0
广州瑞松北斗-广汽丰田262B,SRTX-2C7812,中小型,,,450.0,,ITS85,,竖直,92,下,,YASKAWA,,中空,铝,160,无,496.0,无,190.0,3进3出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
广州瑞松北斗-广汽丰田262B,SRTX-2C7818,中小型,165.0,,5000.0,,ITS85,,竖直,92,右,,YASKAWA,,中空,铝,160,无,446.0,无,190.0,3进3出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
广州瑞松北斗-广汽丰田262B,SRTX-2C7814,中小型,,,,,ITS85,,竖直,92,右,,YASKAWA,,中空,铝,160,无,496.0,无,190.0,3进3出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
广州瑞松北斗-广汽丰田262B,SRTX-2C7813,中小型,,,,,ITS85,,竖直,92,右,,YASKAWA,,中空,铝,160,无,496.0,无,190.0,3进3出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
福建俊鹏,SRTX-2C3810L,大型,195.0,,4500.0,,ITS85,114.0,,125,右,,YASKAWA,,联轴器型,铝,160,,610.0,,240.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,466.0,120.0,466.0,120.0
上海奥特博格-重庆长安福特C519,SRTX-2C5517L,大型,215.0,,3000.0,,DB6-100R1,,,,后,,KUKA,,中空,SS400,,,671.0,,440.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,425.0,366.0,120.0,466.0,320.0
重庆山朕至信-A16,SRTX-S2C5370L,中小型,160.0,,4500.0,,RT752,,,125,右,,FANUC,,折回,铝,,,436.0,,270.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,90.0,286.0,180.0
嘉逸股份_重庆大东,SRTX-2C5760L,中小型,195.0,,4500.0,,ITS85,,,,后,,FANUC,,联轴器型,SS400,,,446.0,,360.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,75.0,356.0,285.0
上海钊煜-仪征申威,SRTX-2C5510,中小型,192.0,,4800.0,型材,DB6-100R1,102.0,水平,160,下,0.0,FANUC,1.0,联轴器型,铝,110,有,536.0,无,360.0,1进1出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?50）,200.0,196.0,120.0,156.0,240.0
重庆山朕——宝鸡至信,SRTX-S2C5797L,中小型,180.0,,4500.0,,RT752,,,125,右,,FANUC,,折回,SS400,,,490.0,,265.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,60.0,336.0,205.0
天津福臻-重庆长安S201扩能,SRTX-2C6396L,中小型,,,4500.0,,ITS85,,水平,160,上,,多摩川,,中空,SS400,,无,595.0,无,305.0,2进2出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?60）,200.0,,,,
天津福臻-重庆长安S201扩能,SRTX-2C6398L,中小型,,,4500.0,,ITS85,,竖直,160,下,,多摩川,,中空,SS400,,无,599.0,无,380.0,2进2出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,,,,
青岛金永丰- 五菱配套项目,SRTX-2C6594L,中小型,,,4000.0,,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,,无,426.0,无,155.0,1进1出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,,,,
长城汽车-徐水三期CHB131,SRTX-2C4590,中小型,220.0,,4500.0,型材,DB6-100R1,98.0,水平,125,右,0.0,多摩川,1.0,中空,铝,110,无,600.0,无,360.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,254.0,122.0,174.0,238.0
上海奥特博-无锡振华,SRTX-2C6550L,中小型,,,4410.0,型材,DB6-100R1,,水平,125,下,,FANUC,,折回,铝,,无,450.0,无,140.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,200.0,,,,
重庆山朕-宝鸡至信,SRTX-2C5824L,中小型,235.0,,4500.0,,ITS85,,,,右,,FANUC,,联轴器型,铝,,,536.0,,305.0,,,,,,,,,,,200.0,296.0,75.0,406.0,
中汽工程-北汽北分C53F,SRTX-2C5691L,中小型,185.0,,4000.0,,DB6-100R1,,,125,后,,ABB,,折回,铝,,,496.0,,145.0,,,,,,,,,,,200.0,246.0,55.0,246.0,90.0
长城汽车-徐水三期CHB131,SRTX-2C4595,中小型,220.0,,4500.0,型材,DB6-100R1,98.0,水平,125,下,0.0,FANUC,1.0,联轴器型,铝,110,无,600.0,无,360.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,254.0,122.0,174.0,238.0
安徽瑞祥-众泰S301,SRTX-2C5630L,大型,440.0,,4000.0,,ITS85,,,,前,,KUKA,,中空,,,,703.5,,510.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,325.5,519.5,190.0,519.5,320.0
长城汽车-徐水三期CHB131,SRTX-2C4594,中小型,145.0,,4500.0,型材,DB6-100R1,60.0,水平,125,上,0.0,FANUC,1.0,联轴器型,铝,110,无,400.0,无,120.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,154.0,40.0,154.0,80.0
靖江新程-广州新程A16,SRTX-2C5381L,中小型,170.0,,4410.0,,ITS85,,,125,右,,KUKA,,中空,铝,,,470.0,,275.0,,,,,,,,,,,200.0,246.0,75.0,246.0,200.0
长城汽车-徐水三期CHB131,SRTX-2C4592,中小型,148.0,,4500.0,型材,DB6-100R1,90.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,110,无,406.0,有,270.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,160.0,210.0,160.0,60.0
上海奥特博-无锡振华,SRTX-2C6551L,中小型,,,4410.0,,DB6-100R1,,水平,125,右,,FANUC,,折回,铝,,无,450.0,无,125.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,200.0,,,,
安徽瑞祥-襄阳众泰,SRTX-2C5631L,大型,185.0,,4000.0,,ITS85,,,125,右,,KUKA,,中空,铝,,,570.0,,335.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,396.0,80.0,396.0,255.0
武汉诺博特-武汉德胜,SRTX-2C6172,中小型,166.0,,4500.0,型材,ITS85,82.0,竖直,125,右,0.0,多摩川,1.0,中空,铝,110,无,456.0,无,210.0,2进2出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,250.0,50.0,210.0,160.0
上海创志_宝鸡至信,SRTX-2C6525L,中小型,,,4500.0,,ITS85,,水平,125,右,,,,,SS400,,无,446.0,无,220.0,2进2出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,,,,
广州名珞-重庆长安,SRTX-2C5892,中小型,180.0,,4000.0,型材,DB6-100R1,110.0,水平,125,右,0.0,多摩川,1.0,中空,铝,110,无,490.0,无,345.0,1进1出,,,,,,0.0,GUN HEAD（?50）,0.0,GUN HEAD（?50）,200.0,244.0,45.0,144.0,300.0
沈阳新松-上海同舟LAVIDA NF,SRTX-2C5997L,中小型,225.0,,4000.0,,DB6-100R1,,,,下,,FANUC,,折回,SS400,,,615.0,,355.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,371.0,75.0,436.0,280.0
沈阳新松-上海同舟LAVIDA NF,SRTX-2C5996L,中小型,180.0,,4000.0,,DB6-100R1,,,125,下,,FANUC,,折回,SS400,,,480.0,,400.0,,,,,,,,,,,200.0,246.0,80.0,366.0,320.0
慧智恒动-华青B511,SRTX-2C6434,中小型,166.0,,4000.0,型材,ITS85,98.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,110,无,460.0,无,235.0,1进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,214.0,40.0,214.0,181.0
上海君屹-襄阳众泰,SRTX-2C5963L,中小型,160.0,,4000.0,,ITS85,,,125,下,,KUKA,,中空,,,,431.0,,220.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,90.0,246.0,130.0
上海奥特博-无锡振华ZS12,SRTX-2C6039L,中小型,230.0,,4000.0,,DB6-100R1,,,125,下,,FANUC,,折回,SS400,,,676.0,,340.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,422.0,100.0,491.0,240.0
慧智恒动-华青B511,SRTX-2C6435,中小型,190.0,,4000.0,型材,ITS85,98.0,水平,125,下,0.0,FANUC,1.0,联轴器型,铝,110,无,520.0,无,340.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,274.0,135.0,274.0,195.0
东风设备厂-东风雷诺自动化二期HOODTGATE&DOOR部分,SRTX-2C6284,中小型,145.0,,6000.0,型材,ITS85,90.0,竖直,125,右,0.0,多摩川,1.0,中空,铝,110,无,396.0,无,235.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?50）,200.0,150.0,40.0,150.0,195.0
长城汽车-天津长城,SRTX-2C6017L,大型,295.0,,4500.0,,DB6-100R1,,,,后,,ABB,,折回,,,,935.0,,480.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,425.0,685.5,220.0,685.5,260.0
东风设备厂-东风雷诺自动化二期HOODTGATE&DOOR部分,SRTX-2C6282,中小型,180.0,,4500.0,型材,ITS85,95.0,水平,125,下,35.0,多摩川,1.0,中空,SS400,110,无,420.0,无,255.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?50）,200.0,174.0,70.0,174.0,185.0
天津福臻-重庆长安S201扩能,SRTX-2C6405,大型,235.0,,4500.0,型材,ITS85,133.0,竖直,160,下,0.0,多摩川,1.0,中空,铝,110,无,720.0,无,410.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,400.0,254.0,230.0,254.0,180.0
重庆元谱-重庆至信,SRTX-2C6198L,中小型,165.0,,3500.0,,ITS85,,,125,右,,KUKA,,折回,,,,440.0,,265.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,60.0,336.0,205.0
重庆元谱-重庆至信,SRTX-2C6194L,中小型,165.0,,3500.0,,ITS85,,右置,,右,,KUKA,,折回,铝,,,440.0,,260.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,55.0,336.0,205.0
天津福臻-重庆长安S201扩能,SRTX-2C6403,中小型,215.0,,4400.0,型材,ITS85,103.0,竖直,160,下,0.0,多摩川,1.0,中空,铝,110,无,590.0,无,310.0,2进2出,,,,,,0.0,GUN HEAD（?50）,0.0,GUN HEAD（?50）,200.0,294.0,145.0,294.0,165.0
天津福臻-重庆长安S201扩能,SRTX-2C6402,中小型,195.0,,4500.0,型材,ITS85,103.0,竖直,160,右,0.0,多摩川,1.0,中空,铝,110,无,540.0,无,300.0,2进2出,,,,,,0.0,GUN HEAD（?50）,0.0,GUN HEAD（?50）,200.0,294.0,135.0,294.0,165.0
安川首钢_武汉东风零部件,SRTX-2C6168L,中小型,195.0,,4500.0,,DB6-100R1,,,,右,,YASKAWA,,折回,SS400,,,530.0,,340.0,,,,,,,,,,,200.0,246.0,45.0,346.0,295.0
安川首钢_武汉东风零部件,SRTX-2C6169L,中小型,200.0,,4500.0,,DB6-100R1,,竖直,,右,,YASKAWA,,折回,,,,530.0,,200.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?45）,200.0,246.0,,346.0,
上海盟立-开封恒鹏,SRTX-2C6695,中小型,180.0,,4500.0,型材,ITS85,97.0,水平,125,右,0.0,YASKAWA,1.0,联轴器型,铝,110,无,500.0,无,380.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,握杆（铝）,200.0,254.0,85.0,154.0,295.0
上海通程AS项目ABB,SRTX-2C6215L,大型,215.0,,6000.0,,DB6-100R1,,,,上,,ABB,,折回,铝,,,690.0,,530.0,,,,,,,,,,,425.0,516.0,225.0,516.0,305.0
上海通程AS项目ABB,SRTX-2C6131L,大型,215.0,,6000.0,,DB6-100R1,,,,右,,ABB,,折回,铝,,,690.0,,490.0,,,,,,,,,,,425.0,496.0,245.0,496.0,245.0
上海通程AS项目ABB,SRTX-2C6131AL,大型,215.0,,6000.0,,DB6-100R1,,,,后,,ABB,,折回,,,,690.0,,490.0,,,,,,,,,,,415.0,496.0,245.0,496.0,245.0
安徽巨一-奇瑞捷豹路虎X540,SRTX-2C5343A,大型,200.0,,5000.0,型材,DB6-100R1,126.0,水平,125,上,60.0,多摩川,1.0,中空,铝,110,无,660.0,无,270.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,310.0,200.0,140.0,200.0,130.0
安徽巨一-奇瑞捷豹路虎X540,SRTX-2C5343B,大型,200.0,,4000.0,型材,DB6-100R1,126.0,水平,125,上,30.0,多摩川,1.0,中空,铝,110,无,660.0,无,270.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,425.0,200.0,140.0,200.0,130.0
8460C 成焊宝玛-重庆联伟,SRTX-2C5636L,大型,205.0,,5300.0,,ITS85,,,,右,,FANUC,,联轴器型,,,,611.0,,350.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,,466.0,130.0,466.0,220.0
长城哈弗CHB041-ABB,SRTX-2C1726L,中小型,215.0,,4500.0,,DB6-100R1,,,,后,,ABB,1.0,折回,SS400,,,576.0,,240.0,,,,,,,,,,,200.0,246.0,220.0,246.0,90.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C6490C,中小型,175.0,,3000.0,型材,DB6-100R1,100.0,水平,160,右,0.0,多摩川,1.0,中空,铝,110,无,466.0,无,315.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,220.0,150.0,220.0,165.0
上海德梅柯-重庆长安R104,SRTX-2C4962L,大型,205.0,,5000.0,,DB6-100R1,,竖直,160,右,,KUKA,1.0,中空,铝,,,650.0,,440.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,425.0,650.0,190.0,650.0,250.0
安徽埃夫特-芜湖中瑞M31T,SRTX-2C6568L,中小型,165.0,,4410.0,,ITS85,,,,右,,,,折回,铝,,,253.0,,450.0,,,,,,,,握杆（SBA）,,握杆（SBA）,200.0,240.0,85.0,340.0,168.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C6490,中小型,150.0,,5000.0,型材,DB6-100R1,96.0,水平,125,上,0.0,多摩川,1.0,中空,铝,110,无,420.0,无,315.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,174.0,170.0,174.0,145.0
上海奥特博-无锡振华ZS11,SRTX-2C6564L,中小型,175.0,,5000.0,,DB6-100R1,,,,右,,FANUC,,联轴器型,铝,,,476.0,,245.0,,,,,,,,,,,200.0,246.0,95.0,246.0,150.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C6490,中小型,150.0,,5000.0,型材,DB6-100R1,96.0,水平,125,上,0.0,多摩川,1.0,中空,铝,110,无,420.0,无,315.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,174.0,170.0,174.0,145.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C6490,中小型,150.0,,5000.0,型材,DB6-100R1,96.0,水平,125,下,20.0,多摩川,1.0,中空,铝,110,无,420.0,无,315.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,174.0,170.0,174.0,145.0
上海奥特博-无锡振华,SRTX-2C6563L,中小型,165.0,,4410.0,,DB6-100R1,,,125,右,,FANUC,1.0,折回,铝,,,450.0,,140.0,,,,,,,,,,,200.0,270.0,70.0,270.0,70.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4215B,中小型,150.0,,3500.0,型材,DB6-100R1,100.0,竖直,160,下,0.0,多摩川,1.0,中空,铝,110,无,410.0,无,160.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,164.0,30.0,164.0,130.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4216D,中小型,205.0,,5500.0,型材,DB6-100R1,110.0,水平,200,下,0.0,多摩川,2.0,中空,铝,110,有,480.0,无,325.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,184.0,104.0,184.0,220.0
